24203,Espera Feliz
25200,Fama
26109,Formiga
26950,Frei Lagonegro
27388,Goian†
28253,Guaraciama
20870,Curral de Dentro
29202,Heliodora
21704,Diogo de Vasconcelos
30051,Icara° de Minas
22470,Dom Bosco
23502,Douradoquara
24302,Espinosa
25309,Faria Lemos
26208,Formoso
27008,Fronteira
27404,Gonáalves
28303,GuaranÇsia
20904,Curvelo
29301,Iapu
21803,Dion°sio
30101,IgarapÇ
22504,Dom Cavati
23528,DurandÇ
24401,Esp°rito Santo do Dourado
25408,Fel°cio dos Santos
26307,Fortaleza de Minas
27057,Fronteira dos Vales
27503,Gonzaga
28402,Guarani
21001,Datas
29400,Ibertioga
21902,DivinÇsia
30200,Igaratinga
22603,Dom Joaquim
23601,El¢i Mendes
24500,Estiva
25507,S∆o Gonáalo do Rio Preto
26406,Fortuna de Minas
27073,Fruta de Leite
27602,Gouveia
28501,Guarar†
21100,Delfim Moreira
29509,Ibi†
22009,Divino
30309,Iguatama
22702,Dom SilvÇrio
14303,Carmo do Parana°ba
15201,Conceiá∆o da Barra de Minas
15904,Ch†cara
16803,Coluna
17801,Conceiá∆o dos Ouros
18601,Contagem
10608,Cambu°
19609,Coronel Pacheco
11507,Campos Altos
20409,Cristiano Otoni
12406,Capetinga
13305,Carangola
14402,Carmo do Rio Claro
15300,Cataguases
16001,ChalÇ
16902,Comendador Gomes
17836,Cìnego Marinho
18700,Coqueiral
10707,Cambuquira
19708,Coronel Xavier Chaves
11606,Campos Gerais
20508,Cristina
12505,Capim Branco
13404,Caratinga
14501,Carm¢polis de Minas
15359,Catas Altas
16100,Chapada do Norte
17009,Comercinho
17876,Confins
18809,Coraá∆o de Jesus
10806,Campan†rio
19807,C¢rrego Danta
11705,Cana∆
20607,CrucilÉndia
12604,Capin¢polis
13503,Carbonita
14550,Carneirinho
15409,Catas Altas da Noruega
16159,Chapada Ga£cha
17108,Conceiá∆o da Aparecida
17900,Congonhal
09907,Caetan¢polis
18908,Cordisburgo
10905,Campanha
19906,C¢rrego do Bom Jesus
11804,Can†polis
20706,Cruzeiro da Fortaleza
12653,Capit∆o Andrade
13602,Careaáu
14600,Carrancas
15458,Catuji
16209,Chiador
17207,Conceiá∆o das Pedras
18007,Congonhas
10004,CaetÇ
19005,CordislÉndia
11002,Campestre
19955,C¢rrego Fundo
11903,Cana Verde
12703,Capit∆o EnÇas
13701,Carlos Chagas
14709,Carvalh¢polis
15474,Catuti
16308,CipotÉnea
17306,Conceiá∆o das Alagoas
18106,Congonhas do Norte
10103,Caiana
19104,Corinto
11101,Campina Verde
20003,C¢rrego Novo
12000,Candeias
12802,Capit¢lio
13800,CarmÇsia
14808,Carvalhos
15508,Caxambu
16407,Claraval
17405,Conceiá∆o de Ipanema
18205,Conquista
10202,Cajuri
19203,Coroaci
11150,Campo Azul
20102,Couto de Magalh∆es de Minas
12059,Cantagalo
12901,Caputira
13909,Carmo da Cachoeira
14907,Casa Grande
15607,Cedro do AbaetÇ
16506,Claro dos Poá‰es
17504,Conceiá∆o do Mato Dentro
18304,Conselheiro Lafaiete
10301,Caldas
19302,Coromandel
11200,Campo Belo
20151,Cris¢lita
12109,Capara¢
13008,Cara°
14006,Carmo da Mata
15003,Cascalho Rico
15706,Central de Minas
16605,Cl†udio
17603,Conceiá∆o do Par†
18403,Conselheiro Pena
10400,Camacho
19401,Coronel Fabriciano
11309,Campo do Meio
20201,Cristais
12208,Capela Nova
13107,Carana°ba
14105,Carmo de Minas
15102,C†ssia
15805,Centralina
16704,Coimbra
17702,Conceiá∆o do Rio Verde
18502,Consolaá∆o
10509,Camanducaia
19500,Coronel Murta
11408,Campo Florido
20300,Crist†lia
12307,Capelinha
13206,Caranda°
14204,Carmo do Cajuru
05004,Baldim
06101,Belmiro Braga
07000,Biquinhas
08008,Bom Sucesso
12704,Vargem Grande
08800,Bra£nas
00500,Aáucena
09600,Cachoeira da Prata
01508,AlÇm Para°ba
02308,Alvin¢polis
03207,Araáa°
04106,Arceburgo
05103,Bambu°
06200,Belo Horizonte
07109,Boa Esperanáa
08107,Bonfim
12803,Viana
08909,Bras¢polis
00609,µgua Boa
09709,Cachoeira de Minas
01607,Alfenas
02407,Alvorada de Minas
03306,Aracitaba
04205,Arcos
05202,Bandeira
06309,Belo Oriente
07208,Bocaina de Minas
12209,Timon
08206,Bonfin¢polis de Minas
12852,Vila Nova dos Mart°rios
09006,Brumadinho
00708,µgua Comprida
09808,Cachoeira Dourada
01631,Alfredo Vasconcelos
02506,Amparo do Serra
03405,Araáua°
04304,Areado
05301,Bandeira do Sul
06408,Belo Vale
07307,Bocai£va
12233,Trizidela do Vale
08255,Bonito de Minas
12902,Vit¢ria do Mearim
09105,Bueno Brand∆o
00807,Aguanil
01706,Almenara
02605,Andradas
03504,Araguari
04403,Argirita
05400,Bar∆o de Cocais
06507,Berilo
07406,Bom Despacho
12274,TufilÉndia
08305,Borda da Mata
13009,Vitorino Freire
09204,Buen¢polis
00906,µguas Formosas
01805,Alpercata
02704,Cachoeira de Paje£
03603,Arantina
04452,Aricanduva
05509,Bar∆o de Monte Alto
06606,Bert¢polis
07505,Bom Jardim de Minas
12308,Tuntum
08404,Botelhos
14007,ZÇ Doca
09253,Bugre
01003,µguas Vermelhas
01904,Alpin¢polis
02803,AndrelÉndia
03702,Araponga
04502,Arinos
05608,Barbacena
06655,Berizal
07604,Bom Jesus da Penha
12407,Turiaáu
08503,Botumirim
00104,Abadia dos Dourados
09303,Buritis
01102,AimorÇs
02001,Alterosa
02852,AngelÉndia
03751,Arapor∆
04601,Astolfo Dutra
05707,Barra Longa
06705,Betim
07703,Bom Jesus do Amparo
12456,TurilÉndia
08552,BrasilÉndia de Minas
00203,AbaetÇ
09402,Buritizeiro
01201,Aiuruoca
02050,Alto Capara¢
02902,Antìnio Carlos
03801,Arapu†
04700,AtalÇia
05905,Barroso
06804,Bias Fortes
07802,Bom Jesus do Galho
12506,Tut¢ia
08602,Bras°lia de Minas
00302,Abre Campo
09451,Cabeceira Grande
01300,Alagoa
02100,Alto Rio Doce
03009,Antìnio Dias
03900,Ara£jos
04809,Augusto de Lima
06002,Bela Vista de Minas
06903,Bicas
07901,Bom Repouso
12605,Urbano Santos
08701,Br†s Pires
00401,Acaiaca
09501,Cabo Verde
01409,Albertina
02209,Alvarenga
03108,Antìnio Prado de Minas
04007,Arax†
04908,Baependi
10500,S∆o Bento
11078,S∆o Jo∆o do Soter
05401,Itapecuru Mirim
11631,S∆o Raimundo do Doca Bezerra
05922,Lagoa do Mato
12001,Tasso Fragoso
06375,Maranh∆ozinho
07001,Montes Altos
07704,Paraibano
08454,Peritor¢
09239,Presidente MÇdici
09809,Santa Helena
10609,S∆o Bernardo
04701,Graáa Aranha
11102,S∆o Jo∆o dos Patos
05427,Itinga do Maranh∆o
11672,S∆o Roberto
05948,Lago dos Rodrigues
12100,Timbiras
06409,Mata Roma
07100,Morros
07803,Parnarama
08504,PindarÇ-Mirim
09270,Presidente Sarney
09908,Santa Inàs
10658,S∆o Domingos do Azeit∆o
04800,Graja£
11201,S∆o JosÇ de Ribamar
05450,Jatob†
11706,S∆o Vicente Ferrer
05963,Lagoa Grande do Maranh∆o
06508,Matinha
07209,Nina Rodrigues
07902,Passagem Franca
08603,Pinheiro
09304,Presidente Vargas
10005,Santa Luzia
10708,S∆o Domingos do Maranh∆o
04909,Guimar∆es
11250,S∆o JosÇ dos Bas°lios
05476,Jenipapo dos Vieiras
11722,Satubinha
05989,Lajeado Novo
06607,Mat‰es
07258,Nova Colinas
08009,Pastos Bons
08702,Pio XII
09403,Primeira Cruz
10039,Santa Luzia do Paru†
10807,S∆o FÇlix de Balsas
05005,Humberto de Campos
11300,S∆o Lu°s
05500,Jo∆o Lisboa
11748,Senador Alexandre Costa
06003,Lima Campos
06631,Mat‰es do Norte
07308,Nova Iorque
08058,Paulino Neves
08801,Pirapemas
09452,Raposa
10104,Santa QuitÇria do Maranh∆o
10856,S∆o Francisco do Brej∆o
05104,Icatu
11409,S∆o Lu°s Gonzaga do Maranh∆o
05609,JoselÉndia
11763,Senador La Rocque
06102,Loreto
06672,Milagres do Maranh∆o
07357,Nova Olinda do Maranh∆o
08108,Paulo Ramos
08900,Poá∆o de Pedras
09502,Riach∆o
10203,Santa Rita
10906,S∆o Francisco do Maranh∆o
05153,IgarapÇ do Meio
11508,S∆o Mateus do Maranh∆o
05658,Junco do Maranh∆o
11789,Serrano do Maranh∆o
06201,Lu°s Domingues
06706,Mirador
07407,Olho d'µgua das Cunh∆s
08207,Pedreiras
09007,Porto Franco
09551,Ribamar Fiquene
10237,Santana do Maranh∆o
11003,S∆o Jo∆o Batista
05203,IgarapÇ Grande
11532,S∆o Pedro da µgua Branca
05708,Lago da Pedra
11805,S°tio Novo
06300,Magalh∆es de Almeida
06755,Miranda do Norte
07456,Olinda Nova do Maranh∆o
08256,Pedro do Ros†rio
09056,Porto Rico do Maranh∆o
09601,Ros†rio
10278,Santo Amaro do Maranh∆o
11029,S∆o Jo∆o do Car£
05302,Imperatriz
11573,S∆o Pedro dos Crentes
05807,Lago do Junco
11904,Sucupira do Norte
06326,MaracaáumÇ
06805,Mirinzal
07506,Paáo do Lumiar
08306,Penalva
09106,Presidente Dutra
09700,Samba°ba
10302,Santo Antìnio dos Lopes
11052,S∆o Jo∆o do Para°so
05351,Itaipava do Graja£
11607,S∆o Raimundo das Mangabeiras
05906,Lago Verde
11953,Sucupira do Riach∆o
06359,Maraj† do Sena
06904,Moná∆o
07605,PalmeirÉndia
08405,Peri Mirim
09205,Presidente Juscelino
09759,Santa Filomena do Maranh∆o
10401,S∆o Benedito do Rio Preto
20108,S∆o Lu°s de Montes Belos
04099,Formosa da Serra Negra
20702,S°tio d'Abadia
04677,Governador Nunes Freire
21601,Uruaáu
00105,Afonso Cunha
00709,Anajatuba
01301,Bacuri
01939,Bernardo do Mearim
02358,Buritirana
03000,Caxias
19506,Santa Rosa de Goi†s
03554,Conceiá∆o do Lago-Aáu
20157,S∆o Lu°z do Norte
04107,Fortaleza dos Nogueiras
21007,Taquaral de Goi†s
21700,Uruana
00154,µgua Doce do Maranh∆o
00808,Anapurus
01350,Bacurituba
01970,Boa Vista do Gurupi
02374,Cachoeira Grande
03109,Cedral
19605,Santa Tereza de Goi†s
03604,Coroat†
20207,S∆o Miguel do Araguaia
04206,Fortuna
21080,Teresina de Goi†s
21809,Uruta°
00204,AlcÉntara
00832,Apicum-Aáu
01400,Balsas
02002,Bom Jardim
02408,Cajapi¢
03125,Central do Maranh∆o
19704,Santa Terezinha de Goi†s
03703,Cururupu
20264,S∆o Miguel do Passa Quatro
04305,Godofredo Viana
21197,Terez¢polis de Goi†s
21858,Valpara°so de Goi†s
00303,Aldeias Altas
00873,Araguan∆
01509,Bar∆o de Graja£
02036,Bom Jesus das Selvas
02507,Cajari
03158,Centro do Guilherme
19712,Santo Antìnio da Barra
03752,Davin¢polis
20280,S∆o Patr°cio
04404,Gonáalves Dias
21304,Tràs Ranchos
21908,Varj∆o
00402,Altamira do Maranh∆o
00907,Araioses
01608,Barra do Corda
02077,Bom Lugar
02556,Campestre do Maranh∆o
03174,Centro Novo do Maranh∆o
19738,Santo Antìnio de Goi†s
03802,Dom Pedro
20405,S∆o Sim∆o
04503,Governador Archer
21403,Trindade
22005,Vian¢polis
00436,Alto Alegre do Maranh∆o
00956,Arame
01707,Barreirinhas
02101,Brejo
02606,CÉndido Mendes
03208,Chapadinha
19753,Santo Antìnio do Descoberto
03901,Duque Bacelar
20454,Senador Canedo
04552,Governador Edison Lob∆o
21452,Trombas
22054,Vicentin¢polis
00477,Alto Alegre do PindarÇ
01004,Arari
01731,Bel†gua
02150,Brejo de Areia
02705,Cantanhede
03257,CidelÉndia
19803,S∆o Domingos
04008,Esperantin¢polis
20504,Serran¢polis
04602,Governador Eugànio Barros
21502,TurvÉnia
22203,Vila Boa
00501,Alto Parna°ba
01103,Axix†
01772,Bela Vista do Maranh∆o
02200,Buriti
02754,Capinzal do Norte
03307,Cod¢
19902,S∆o Francisco de Goi†s
04057,Estreito
20603,SilvÉnia
04628,Governador Luiz Rocha
21551,TurvelÉndia
22302,Vila Prop°cio
00550,Amap† do Maranh∆o
01202,Bacabal
01806,Benedito Leite
02309,Buriti Bravo
02804,Carolina
03406,Coelho Neto
20009,S∆o Jo∆o d'Alianáa
04073,Feira Nova do Maranh∆o
20686,SimolÉndia
04651,Governador Newton Bello
21577,Uirapuru
00055,AáailÉndia
00600,Amarante do Maranh∆o
01251,Bacabeira
01905,Bequim∆o
02325,Buriticupu
02903,Carutapera
03505,Colinas
20058,S∆o Jo∆o da Para£na
04081,Fernando Falc∆o
10802,Itaj†
11909,Jata°
12808,Mara Rosa
13756,Montividiu
14606,NiquelÉndia
15256,Novo Planalto
16304,Paranaiguara
17708,Pontalina
08004,Formosa
18805,Rio Verde
09101,Goiatuba
09937,InaciolÉndia
10901,Itapaci
12006,Jaupaci
12907,Marzag∆o
13772,Montividiu do Norte
14705,Nova AmÇrica
15306,Orizona
16403,Para£na
18003,Porangatu
08103,Formoso
18904,Rubiataba
09150,GouvelÉndia
09952,Indiara
11008,Itapirapu∆
12055,Jes£polis
12956,Matrinch∆
13806,Morrinhos
14804,Nova Aurora
15405,Ouro Verde de Goi†s
16452,PerolÉndia
18052,Porteir∆o
08152,Gameleira de Goi†s
19001,SanclerlÉndia
09200,Guap¢
10000,Inhumas
11206,Itapuranga
12105,JoviÉnia
13004,MaurilÉndia
13855,Morro Agudo de Goi†s
14838,Nova Crix†s
15504,Ouvidor
16809,Petrolina de Goi†s
18102,PortelÉndia
08301,Divin¢polis de Goi†s
19100,Santa B†rbara de Goi†s
09291,Guara°ta
10109,Ipameri
11305,Itarum∆
12204,Jussara
13053,Mimoso de Goi†s
13905,MossÉmedes
14861,Nova Gl¢ria
15603,Padre Bernardo
16908,Pilar de Goi†s
18300,Posse
08400,Goian†polis
19209,Santa Cruz de Goi†s
09408,Guarani de Goi†s
10158,Ipiranga de Goi†s
11404,Itauáu
12253,Lagoa Santa
13087,Minaáu
14002,MozarlÉndia
14879,Nova Iguaáu de Goi†s
15652,Palestina de Goi†s
17104,Piracanjuba
18391,Professor Jamil
08509,Goiandira
19258,Santa FÇ de Goi†s
09457,Guarinos
10208,Ipor†
11503,Itumbiara
12303,Leopoldo de Bulh‰es
13103,Mineiros
14051,Mundo Novo
14903,Nova Roma
15702,Palmeiras de Goi†s
17203,Piranhas
18508,Quirin¢polis
08608,GoianÇsia
19308,Santa Helena de Goi†s
09606,Heitora°
10307,IsraelÉndia
11602,IvolÉndia
12501,LuziÉnia
13400,Moipor†
14101,Mutun¢polis
15009,Nova Veneza
15801,Palmelo
17302,Piren¢polis
18607,Rialma
08707,GoiÉnia
19357,Santa Isabel
09705,HidrolÉndia
10406,Itabera°
11701,Jandaia
12600,Mairipotaba
13509,Monte Alegre de Goi†s
14408,Naz†rio
15207,Novo Brasil
15900,Palmin¢polis
17401,Pires do Rio
18706,Rian†polis
08806,Goianira
19407,Santa Rita do Araguaia
09804,Hidrolina
10562,Itaguari
11800,Jaragu†
12709,Mamba°
13707,Montes Claros de Goi†s
14507,Ner¢polis
15231,Novo Gama
16007,Panam†
17609,Planaltina
07907,Flores de Goi†s
18789,Rio Quente
08905,Goi†s
19456,Santa Rita do Novo Destino
09903,Iaciara
10604,Itaguaru
01300,Barra de Guabiraba
10004,Palmares
02308,Bonito
03306,Caláado
04106,Caruaru
05004,Cupira
05806,Frei Miguelinho
06804,Igarassu
07703,Itapetim
08305,Jupi
00401,µgua Preta
09105,Machados
01409,Barreiros
10103,Palmeirina
02407,Brej∆o
03405,Calumbi
04155,Casinhas
05103,Cust¢dia
05905,Gameleira
06903,Iguaraci
07752,Itapissuma
08404,Jurema
00500,µguas Belas
09154,Manari
01508,BelÇm de Maria
10202,Panelas
02506,Brejinho
03454,Camaragibe
04205,Catende
05152,Dormentes
06002,Garanhuns
07000,Inaj†
07802,Itaquitinga
08453,Lagoa do Carro
00609,Alagoinha
09204,Maraial
01607,BelÇm de S∆o Francisco
10301,Paranatama
02605,Brejo da Madre de Deus
03504,Camocim de S∆o FÇlix
04304,Cedro
05202,Escada
06101,Gl¢ria do Goit†
07109,Ingazeira
07901,Jaboat∆o dos Guararapes
08503,Lagoa do Itaenga
00708,Alianáa
09303,Mirandiba
01706,Belo Jardim
10400,Parnamirim
02704,Buenos Aires
03603,Camutanga
04403,Ch∆ de Alegria
05301,Exu
06200,Goiana
07208,Ipojuca
07950,Jaqueira
17209,Vieir¢polis
08602,Lagoa do Ouro
00807,Altinho
09402,Moreno
01805,BetÉnia
02803,Bu°que
03702,Canhotinho
04502,Ch∆ Grande
05400,Feira Nova
06309,Granito
07307,Ipubi
08008,Jata£ba
17407,Zabelà
08701,Lagoa dos Gatos
00906,Amaraji
09501,NazarÇ da Mata
01904,Bezerros
02902,Cabo de Santo Agostinho
03801,Capoeiras
04601,Condado
05459,Fernando de Noronha
06408,Gravat†
07406,Itacuruba
08057,Jatob†
00054,Abreu e Lima
08750,Lagoa Grande
01003,Angelim
09600,Olinda
02001,Bodoc¢
03009,Cabrob¢
03900,Carna°ba
04700,Correntes
05509,Ferreiros
06507,Iati
07505,Ita°ba
08107,Jo∆o Alfredo
00104,Afogados da Ingazeira
08800,Lajedo
01052,Araáoiaba
09709,Orob¢
02100,Bom Conselho
03108,Cachoeirinha
03926,Carnaubeira da Penha
04809,Cortàs
05608,Flores
06606,Ibimirim
07604,Itamarac†
08206,Joaquim Nabuco
00203,AfrÉnio
08909,Limoeiro
01102,Araripina
09808,Oroc¢
02209,Bom Jardim
03207,CaetÇs
04007,Carpina
04908,Cumaru
05707,Floresta
06705,Ibirajuba
07653,ItambÇ
08255,Jucati
00302,Agrestina
09006,Macaparana
01201,Arcoverde
09907,Ouricuri
11004,Pedra Branca
12002,Pocinhos
12721,Pedro RÇgis
13208,Santa Cruz
13901,S∆o Bento
14453,S∆o JosÇ dos Ramos
15203,S∆o Sebasti∆o do Umbuzeiro
08604,Lucena
16003,SolÉnea
09339,Matinhas
16805,Triunfo
10105,Nova Floresta
11103,Pedra Lavrada
12036,Poáo Dantas
12747,Riach∆o
13307,Santa Helena
13927,S∆o Bentinho
14503,S∆o JosÇ de Piranhas
15302,SapÇ
08703,M∆e d'µgua
16102,Soledade
09370,Mato Grosso
16904,Uira£na
10204,Nova Olinda
11202,Pedras de Fogo
12077,Poáo de JosÇ de Moura
12754,Riach∆o do Bacamarte
13356,Santa Inàs
13943,S∆o Domingos do Cariri
14552,S∆o JosÇ de Princesa
15401,Serid¢
08802,Malta
16151,Sossàgo
09396,MaturÇia
17001,Umbuzeiro
10303,Nova Palmeira
11301,Pianc¢
12101,Pombal
12762,Riach∆o do Poáo
13406,Santa Luzia
13968,S∆o Domingos de Pombal
14602,S∆o JosÇ do Bonfim
08000,Juru
15500,Serra Branca
08901,Mamanguape
16201,Sousa
09404,Mogeiro
17100,V†rzea
10402,Olho d'µgua
11400,Picu°
12200,Prata
12788,Riacho de Santo Antìnio
13505,Santana de Mangueira
13984,S∆o Francisco
14651,S∆o JosÇ do Brejo do Cruz
08109,Lagoa
15609,Serra da Raiz
09008,Mana°ra
16300,SumÇ
09503,Montadas
10501,Olivedos
11509,Pilar
12309,Princesa Isabel
12804,Riacho dos Cavalos
13604,Santana dos Garrotes
14008,S∆o Jo∆o do Cariri
14701,S∆o JosÇ do Sabugi
08208,Lagoa de Dentro
15708,Serra Grande
09057,Marcaá∆o
16409,Campo de Santana
09602,Monte Horebe
10600,Ouro Velho
11608,Pil‰es
12408,Puxinan∆
12903,Rio Tinto
13653,SantarÇm
14107,S∆o Jo∆o do Tigre
14800,S∆o JosÇ dos Cordeiros
08307,Lagoa Seca
15807,Serra Redonda
09107,Mari
16508,Tapero†
09701,Monteiro
10659,Parari
11707,Pil‰ezinhos
12507,Queimadas
13000,Salgadinho
13703,Santa Rita
14206,S∆o JosÇ da Lagoa Tapada
14909,S∆o Mamede
08406,Lastro
15906,Serraria
09156,Mariz¢polis
16607,Tavares
09800,Mulungu
10709,Passagem
11806,Pirpirituba
12606,Quixab†
13109,Salgado de S∆o FÇlix
13802,Santa Teresinha
14305,S∆o JosÇ de Caiana
15005,S∆o Miguel de Taipu
08505,Livramento
15930,Sert∆ozinho
09206,Massaranduba
16706,Teixeira
09909,Natuba
10808,Patos
11905,Pitimbu
12705,Rem°gio
13158,Santa Cec°lia
13851,Santo AndrÇ
14404,S∆o JosÇ de Espinharas
15104,S∆o Sebasti∆o de Lagoa de Roca
08554,Logradouro
15971,Sobrado
09305,Mataraca
16755,Ten¢rio
10006,Nazarezinho
10907,Paulista
02805,Brejo do Cruz
03704,Cajazeiras
04306,CatolÇ do Rocha
05105,CuitÇ
05808,Duas Estradas
07961,Terra Alta
06707,Imaculada
08308,Viseu
07705,Juazeirinho
00601,Alhandra
01302,Aroeiras
02003,BelÇm do Brejo do Cruz
02904,Brejo dos Santos
03753,Cajazeirinhas
04355,CaturitÇ
05204,Cuitegi
05907,Emas
07979,Terra Santa
06806,Ing†
08357,Vit¢ria do Xingu
07804,Junco do Serid¢
00700,S∆o Jo∆o do Rio do Peixe
01351,Assuná∆o
02052,Bernardino Batista
03001,Caapor∆
03803,Caldas Brand∆o
04405,Conceiá∆o
05238,CuitÇ de Mamanguape
07474,S∆o Jo∆o de Pirabas
06004,Esperanáa
08001,TomÇ-Aáu
06905,Itabaiana
08407,Xinguara
07903,Juripiranga
00734,Amparo
01401,Ba°a da Traiá∆o
02102,Boa Ventura
03100,Cabaceiras
03902,Camala£
04504,Condado
05279,Curral de Cima
07508,S∆o Jo∆o do Araguaia
06103,Fagundes
08035,Tracuateua
07002,Itaporanga
00106,µgua Branca
00775,Aparecida
01500,Bananeiras
02151,Boa Vista
03209,Cabedelo
04009,Campina Grande
04603,Conde
05303,Curral Velho
07607,S∆o Miguel do Guam†
06202,Frei Martinho
08050,Trair∆o
07101,Itapororoca
00205,Aguiar
00809,Araáagi
01534,Bara£na
02201,Bom Jesus
03308,Cachoeira dos ÷ndios
04033,Capim
04702,Congo
05352,Dami∆o
07706,S∆o Sebasti∆o da Boa Vista
06251,Gado Bravo
08084,Tucum∆
07200,Itatuba
00304,Alagoa Grande
00908,Arara
01575,Barra de Santana
02300,Bom Sucesso
03407,Cacimba de Areia
04074,Cara£bas
04801,Coremas
05402,Desterro
07755,Sapucaia
06301,Guarabira
08100,Tucuru°
07309,Jacara£
00403,Alagoa Nova
01005,Araruna
01609,Barra de Santa Rosa
02409,Bonito de Santa FÇ
03506,Cacimba de Dentro
04108,Carrapateira
04850,Coxixola
05501,Vista Serrana
07805,Senador JosÇ Porf°rio
06400,GurinhÇm
08126,Ulian¢polis
07408,Jeric¢
00502,Alagoinha
01104,Areia
01708,Barra de S∆o Miguel
02508,Boqueir∆o
03555,Cacimbas
04157,Casserengue
04900,Cruz do Esp°rito Santo
05600,Diamante
07904,Soure
06509,Gurj∆o
08159,Uruar†
07507,Jo∆o Pessoa
00536,Alcantil
01153,Areia de Bara£nas
01807,Bayeux
02607,Igaracy
03605,Caiáara
04207,Catingueira
05006,Cubati
05709,Dona Inàs
07953,TailÉndia
06608,Ibiara
08209,Vigia
07606,Juarez T†vora
00577,Algod∆o de Janda°ra
01203,Areial
01906,BelÇm
02706,Borborema
05106,‡bidos
05601,Peixe-Boi
06161,Rio Maria
00909,Augusto Corràa
06609,Santa Maria do Par†
01576,Bom Jesus do Tocantins
07458,S∆o Geraldo do Araguaia
02103,Camet†
02772,Curion¢polis
03101,Gurup†
03903,Juruti
04604,Mocajuba
05205,Oeiras do Par†
05635,Piáarra
00206,Acar†
06187,Rondon do Par†
00958,Aurora do Par†
06708,Santana do Araguaia
01600,Bonito
07466,S∆o Jo∆o da Ponta
02152,Cana∆ dos Caraj†s
02806,Curralinho
03200,IgarapÇ-Aáu
04000,Limoeiro do Ajuru
04703,Moju
05304,Oriximin†
05650,Placas
00305,Afu†
06195,Rur¢polis
01006,Aveiro
06807,SantarÇm
01709,Braganáa
02202,Capanema
02855,Curu†
03309,IgarapÇ-Miri
04059,M∆e do Rio
04752,Moju° dos Campos
05403,OurÇm
05700,Ponta de Pedras
00347,µgua Azul do Norte
06203,Salin¢polis
01105,Bagre
06906,SantarÇm Novo
01725,Brasil Novo
02301,Capit∆o Poáo
02905,Curuá†
03408,Inhangapi
04109,Magalh∆es Barata
04802,Monte Alegre
05437,OurilÉndia do Norte
05809,Portel
00404,Alenquer
06302,Salvaterra
01204,Bai∆o
07003,Santo Antìnio do Tau†
01758,Brejo Grande do Araguaia
02400,Castanhal
02939,Dom Eliseu
03457,Ipixuna do Par†
04208,Marab†
04901,Muan†
05486,Pacaj†
05908,Porto de Moz
00503,Almeirim
06351,Santa B†rbara do Par†
01253,Bannach
07102,S∆o Caetano de Odivelas
01782,Breu Branco
02509,Chaves
02954,Eldorado dos Caraj†s
03507,Irituia
04307,Maracan∆
04950,Nova Esperanáa do Piri†
05494,Palestina do Par†
06005,Prainha
00602,Altamira
06401,Santa Cruz do Arari
01303,Barcarena
07151,S∆o Domingos do Araguaia
01808,Breves
02608,Colares
03002,Faro
03606,Itaituba
04406,Marapanim
04976,Nova Ipixuna
05502,Paragominas
06104,Primavera
00701,Anaj†s
06500,Santa Isabel do Par†
01402,BelÇm
07201,S∆o Domingos do Capim
01907,Bujaru
02707,Conceiá∆o do Araguaia
03044,Floresta do Araguaia
03705,Itupiranga
04422,Marituba
05007,Nova Timboteua
05536,Parauapebas
06112,Quatipuru
00800,Ananindeua
06559,Santa Luzia do Par†
01451,Belterra
07300,S∆o FÇlix do Xingu
01956,Cachoeira do Piri†
02756,Conc¢rdia do Par†
03077,Garraf∆o do Norte
03754,Jacareacanga
04455,MedicilÉndia
05031,Novo Progresso
05551,Pau D'Arco
06138,Redená∆o
00859,Anapu
06583,Santa Maria das Barreiras
01501,Benevides
07409,S∆o Francisco do Par†
02004,Cachoeira do Arari
02764,Cumaru do Norte
03093,GoianÇsia do Par†
03804,Jacund†
04505,Melgaáo
05064,Novo Repartimento
02678,Campo Verde
07875,Sapezal
03254,Colniza
08303,Uni∆o do Sul
03700,Feliz Natal
00131,Abel Figueiredo
04559,Ita£ba
05259,Lucas do Rio Verde
06174,Nova NazarÇ
06273,Novo Horizonte do Norte
06703,Ponte Branca
07156,Reserva do Cabaáal
07578,RondolÉndia
02686,Campos de J£lio
07883,Serra Nova Dourada
03304,Comodoro
08352,Vale de S∆o Domingos
03809,Figueir¢polis D'Oeste
04609,Itiquira
05309,Luci†ra
06182,Nova Lacerda
06281,Novo S∆o Joaquim
06752,Pontes e Lacerda
07180,Ribeir∆o Cascalheira
07602,Rondon¢polis
02694,Canabrava do Norte
07909,Sinop
03353,Confresa
08402,V†rzea Grande
03858,Ga£cha do Norte
04807,Jaciara
05507,Vila Bela da Sant°ssima Trinda
06190,Nova Santa Helena
06299,Parana°ta
06778,Porto Alegre do Norte
07198,Ribeir∆ozinho
07701,Ros†rio Oeste
02702,Canarana
07925,Sorriso
03361,Conquista D'Oeste
08501,Vera
03908,General Carneiro
04906,Jangada
05580,MarcelÉndia
06208,Nova BrasilÉndia
06307,Paranatinga
06802,Porto dos Ga£chos
07206,Rio Branco
07743,Santa Cruz do Xingu
02793,Carlinda
07941,Tabapor∆
03379,Cotriguaáu
08600,Vila Rica
03957,Gl¢ria D'Oeste
05002,Jauru
05606,Matup†
06216,Nova Cana∆ do Norte
06315,Novo Santo Antìnio
06828,Porto Esperidi∆o
07248,Santa Carmem
07750,Salto do CÇu
02850,Castanheira
07958,Tangar† da Serra
03403,Cuiab†
08808,Nova Guarita
04104,Guarant∆ do Norte
05101,Juara
05622,Mirassol d'Oeste
